timestamp,value
1239321600000,0.7535000000000001
1239580800000,0.7535000000000001
1239667200000,0.7533000000000001
1239753600000,0.7592
1239840000000,0.7579
1239926400000,0.7659
1240185600000,0.7713
1240272000000,0.7734000000000001
1240358400000,0.7725000000000001
1240444800000,0.7664000000000001
1240531200000,0.7558
1240790400000,0.762
1240876800000,0.7698
1240963200000,0.7539
1241049600000,0.7534000000000001
1241136000000,0.7534000000000001
1241395200000,0.7564000000000001
1241481600000,0.7462000000000001
1241568000000,0.7507
1241654400000,0.7484000000000001
1241740800000,0.745
1242000000000,0.7368
1242086400000,0.7309
1242172800000,0.7342000000000001
1242259200000,0.7374
1242345600000,0.7399
1242604800000,0.7412000000000001
1242691200000,0.7347
1242777600000,0.7306
1242864000000,0.7263000000000001
1242950400000,0.7158
1243209600000,0.7139
1243296000000,0.7191000000000001
1243382400000,0.7195
1243468800000,0.7218
1243555200000,0.7094
1243814400000,0.7033
1243900800000,0.7024
1243987200000,0.704
1244073600000,0.7096
1244160000000,0.7055
1244419200000,0.7213
1244505600000,0.7165
1244592000000,0.7092
1244678400000,0.716
1244764800000,0.7142000000000001
1245024000000,0.7221000000000001
1245110400000,0.72
1245196800000,0.7226
1245283200000,0.7185
1245369600000,0.7179
1245628800000,0.7217
1245715200000,0.7155
1245801600000,0.7129000000000001
1245888000000,0.7175
1245974400000,0.7095
1246233600000,0.7114
1246320000000,0.7076
1246406400000,0.7095
1246492800000,0.7119000000000001
1246579200000,0.7139
1246838400000,0.7197
1246924800000,0.7134
1247011200000,0.7195
1247097600000,0.7149
1247184000000,0.7195
1247443200000,0.7157
1247529600000,0.7148
1247616000000,0.7099000000000001
1247702400000,0.7078
1247788800000,0.7098
1248048000000,0.7035
1248134400000,0.7032
1248220800000,0.7048
1248307200000,0.7029000000000001
1248393600000,0.7030000000000001
1248652800000,0.7009000000000001
1248739200000,0.7029000000000001
1248825600000,0.7091000000000001
1248912000000,0.7117
1248998400000,0.7074
1249257600000,0.6993
1249344000000,0.6953
1249430400000,0.6941
1249516800000,0.6960000000000001
1249603200000,0.6966
1249862400000,0.7042
1249948800000,0.706
1250035200000,0.7058
1250121600000,0.6997
1250208000000,0.6997
1250467200000,0.7107
1250553600000,0.7093
1250640000000,0.7087
1250726400000,0.7022
1250812800000,0.6979000000000001
1251072000000,0.6983
1251158400000,0.6982
1251244800000,0.7009000000000001
1251331200000,0.7010000000000001
1251417600000,0.6963
1251676800000,0.7008
1251763200000,0.6987
1251849600000,0.7033
1251936000000,0.6977
1252022400000,0.7013
1252281600000,0.6979000000000001
1252368000000,0.6910000000000001
1252454400000,0.6887
1252540800000,0.6876
1252627200000,0.6853
1252886400000,0.6869000000000001
1252972800000,0.6845
1253059200000,0.6817000000000001
1253145600000,0.6798000000000001
1253232000000,0.6801
1253491200000,0.6823
1253577600000,0.6767000000000001
1253664000000,0.6766
1253750400000,0.6772
1253836800000,0.6818000000000001
1254096000000,0.6827000000000001
1254182400000,0.6874
1254268800000,0.683
1254355200000,0.6879000000000001
1254441600000,0.6880000000000001
1254700800000,0.6843
1254787200000,0.6794
1254873600000,0.6806
1254960000000,0.6775
1255046400000,0.6781
1255305600000,0.6774
1255392000000,0.6729
1255478400000,0.6721
1255564800000,0.6729
1255651200000,0.6726000000000001
1255910400000,0.6704
1255996800000,0.6681
1256083200000,0.6703
1256169600000,0.6668000000000001
1256256000000,0.6659
1256515200000,0.6659
1256601600000,0.6724
1256688000000,0.6765
1256774400000,0.6763
1256860800000,0.6758000000000001
1257120000000,0.6771
1257206400000,0.6823
1257292800000,0.6776
1257379200000,0.6727000000000001
1257465600000,0.673
1257724800000,0.6675
1257811200000,0.6683
1257897600000,0.6651
1257984000000,0.6703
1258070400000,0.6727000000000001
1258329600000,0.6683
1258416000000,0.6724
1258502400000,0.6687000000000001
1258588800000,0.6729
1258675200000,0.6751
1258934400000,0.6682
1259020800000,0.6681
1259107200000,0.6631
1259193600000,0.6636000000000001
1259280000000,0.6704
1259539200000,0.6657000000000001
1259625600000,0.6635
1259712000000,0.6628000000000001
1259798400000,0.6615
1259884800000,0.6638000000000001
1260144000000,0.6764
1260230400000,0.677
1260316800000,0.6772
1260403200000,0.679
1260489600000,0.6777000000000001
1260748800000,0.6828000000000001
1260835200000,0.6878000000000001
1260921600000,0.6869000000000001
1261008000000,0.6973
1261094400000,0.6976
1261353600000,0.6961
1261440000000,0.7004
1261526400000,0.7006
1261612800000,0.6946
1261699200000,0.6946
1261958400000,0.6943
1262044800000,0.6930000000000001
1262131200000,0.6975
1262217600000,0.6943
1262304000000,0.6943
1262563200000,0.6951
1262649600000,0.6925
1262736000000,0.6970000000000001
1262822400000,0.6992
1262908800000,0.7007
1263168000000,0.6884
1263254400000,0.6907
1263340800000,0.6868000000000001
1263427200000,0.6904
1263513600000,0.6958000000000001
1263772800000,0.6960000000000001
1263859200000,0.7004
1263945600000,0.7077
1264032000000,0.7111000000000001
1264118400000,0.7076
1264377600000,0.7068
1264464000000,0.7101000000000001
1264550400000,0.7107
1264636800000,0.7144
1264723200000,0.7161000000000001
1264982400000,0.7189
1265068800000,0.7176
1265155200000,0.7152000000000001
1265241600000,0.7223
1265328000000,0.7305
1265587200000,0.7314
1265673600000,0.7268
1265760000000,0.7279
1265846400000,0.7291000000000001
1265932800000,0.7369
1266192000000,0.735
1266278400000,0.7328
1266364800000,0.7286
1266451200000,0.7372000000000001
1266537600000,0.7398
1266796800000,0.734
1266883200000,0.7366
1266969600000,0.7383000000000001
1267056000000,0.7414000000000001
1267142400000,0.737
1267401600000,0.7395
1267488000000,0.7382000000000001
1267574400000,0.7332000000000001
1267660800000,0.7317
1267747200000,0.7364
1268006400000,0.7321000000000001
1268092800000,0.7377
1268179200000,0.7349
1268265600000,0.7323000000000001
1268352000000,0.7266
1268611200000,0.7298
1268697600000,0.7288
1268784000000,0.7271000000000001
1268870400000,0.7322000000000001
1268956800000,0.7382000000000001
1269216000000,0.7424000000000001
1269302400000,0.7398
1269388800000,0.7498
1269475200000,0.7488
1269561600000,0.749
1269820800000,0.7424000000000001
1269907200000,0.7418
1269993600000,0.742
1270080000000,0.7426
1270166400000,0.7426
1270425600000,0.7426
1270512000000,0.7466
1270598400000,0.7497
1270684800000,0.7522000000000001
1270771200000,0.7473000000000001
1271030400000,0.7362000000000001
1271116800000,0.7363000000000001
1271203200000,0.7346
1271289600000,0.7384000000000001
1271376000000,0.7389
1271635200000,0.7446
1271721600000,0.7416
1271808000000,0.7479
1271894400000,0.7498
1271980800000,0.7514000000000001
1272240000000,0.7508
1272326400000,0.7525000000000001
1272412800000,0.7551
1272499200000,0.7545000000000001
1272585600000,0.7511
1272844800000,0.7555000000000001
1272931200000,0.7641
1273017600000,0.7739
1273104000000,0.7858
1273190400000,0.7847000000000001
1273449600000,0.7712
1273536000000,0.7876000000000001
1273622400000,0.7884
1273708800000,0.7946000000000001
1273795200000,0.8006000000000001
1274054400000,0.8099000000000001
1274140800000,0.8047000000000001
1274227200000,0.8151
1274313600000,0.8109000000000001
1274400000000,0.8003
1274659200000,0.8092
1274745600000,0.8182
1274832000000,0.8125
1274918400000,0.8161
1275004800000,0.8076
1275264000000,0.8126
1275350400000,0.8228000000000001
1275436800000,0.8186
1275523200000,0.8152
1275609600000,0.8293
1275868800000,0.8363
1275955200000,0.8375
1276041600000,0.8327
1276128000000,0.8303
1276214400000,0.8247
1276473600000,0.8165
1276560000000,0.8159000000000001
1276646400000,0.8146
1276732800000,0.809
1276819200000,0.8084
1277078400000,0.8071
1277164800000,0.8159000000000001
1277251200000,0.8150000000000001
1277337600000,0.8156
1277424000000,0.8135
1277683200000,0.8105
1277769600000,0.8199000000000001
1277856000000,0.8150000000000001
1277942400000,0.8113
1278028800000,0.797
1278288000000,0.7981
1278374400000,0.7951
1278460800000,0.7958000000000001
1278547200000,0.79
1278633600000,0.7914
1278892800000,0.7955
1278979200000,0.7957000000000001
1279065600000,0.7873
1279152000000,0.7796000000000001
1279238400000,0.7693
1279497600000,0.7719
1279584000000,0.7787000000000001
1279670400000,0.7803
1279756800000,0.7783
1279843200000,0.7755000000000001
1280102400000,0.7734000000000001
1280188800000,0.7674000000000001
1280275200000,0.7698
1280361600000,0.7653000000000001
1280448000000,0.7677
1280707200000,0.765
1280793600000,0.7565000000000001
1280880000000,0.7573000000000001
1280966400000,0.7586
1281052800000,0.7591
1281312000000,0.7546
1281398400000,0.7615000000000001
1281484800000,0.7684000000000001
1281571200000,0.782
1281657600000,0.7814
1281916800000,0.7801
1282003200000,0.7777000000000001
1282089600000,0.7765000000000001
1282176000000,0.7792
1282262400000,0.7868
1282521600000,0.7873
1282608000000,0.7931
1282694400000,0.7929
1282780800000,0.7879
1282867200000,0.7867000000000001
1283126400000,0.7875000000000001
1283212800000,0.7887000000000001
1283299200000,0.7814
1283385600000,0.7803
1283472000000,0.7793
1283731200000,0.7769
1283817600000,0.7848
1283904000000,0.7877000000000001
1283990400000,0.7866000000000001
1284076800000,0.786
1284336000000,0.7813
1284422400000,0.7783
1284508800000,0.77
1284595200000,0.7647
1284681600000,0.7658
1284940800000,0.765
1285027200000,0.7623000000000001
1285113600000,0.7484000000000001
1285200000000,0.7507
1285286400000,0.7457
1285545600000,0.7421
1285632000000,0.743
1285718400000,0.7348
1285804800000,0.7328
1285891200000,0.7286
1286150400000,0.7298
1286236800000,0.7258
1286323200000,0.7218
1286409600000,0.7159
1286496000000,0.7209
1286755200000,0.7177
1286841600000,0.723
1286928000000,0.7165
1287014400000,0.7093
1287100800000,0.7099000000000001
1287360000000,0.7197
1287446400000,0.7217
1287532800000,0.7215
1287619200000,0.7136
1287705600000,0.7178
1287964800000,0.7128
1288051200000,0.7189
1288137600000,0.7246
1288224000000,0.7218
1288310400000,0.7218
1288569600000,0.7182000000000001
1288656000000,0.7135
1288742400000,0.7137
1288828800000,0.7021000000000001
1288915200000,0.7101000000000001
1289174400000,0.7186
1289260800000,0.7172000000000001
1289347200000,0.7263000000000001
1289433600000,0.73
1289520000000,0.7294
1289779200000,0.734
1289865600000,0.7347
1289952000000,0.7419
1290038400000,0.7329
1290124800000,0.7314
1290384000000,0.7329
1290470400000,0.7411
1290556800000,0.7498
1290643200000,0.7508
1290729600000,0.7562
1290988800000,0.7608
1291075200000,0.7694000000000001
1291161600000,0.7626000000000001
1291248000000,0.7603000000000001
1291334400000,0.755
1291593600000,0.7531
1291680000000,0.7484000000000001
1291766400000,0.7577
1291852800000,0.7569
1291939200000,0.7552
1292198400000,0.7538
1292284800000,0.7444000000000001
1292371200000,0.7486
1292457600000,0.7555000000000001
1292544000000,0.7542
1292803200000,0.7607
1292889600000,0.7603000000000001
1292976000000,0.7628
1293062400000,0.7656000000000001
1293148800000,0.7635000000000001
1293408000000,0.7614000000000001
1293494400000,0.758
1293580800000,0.7614000000000001
1293667200000,0.7531
1293753600000,0.7485
1294012800000,0.7493000000000001
1294099200000,0.7452000000000001
1294185600000,0.7569
1294272000000,0.764
1294358400000,0.7716000000000001
1294617600000,0.7751
1294704000000,0.7724000000000001
1294790400000,0.7709
1294876800000,0.7577
1294963200000,0.7492000000000001
1295222400000,0.7514000000000001
1295308800000,0.748
1295395200000,0.7405
1295481600000,0.7424000000000001
1295568000000,0.7397
1295827200000,0.737
1295913600000,0.7356
1296000000000,0.731
1296086400000,0.7292000000000001
1296172800000,0.7295
1296432000000,0.7305
1296518400000,0.7271000000000001
1296604800000,0.7246
1296691200000,0.7276
1296777600000,0.7337
1297036800000,0.7379
1297123200000,0.7335
1297209600000,0.7329
1297296000000,0.7352000000000001
1297382400000,0.7395
1297641600000,0.7441
1297728000000,0.7403000000000001
1297814400000,0.7403000000000001
1297900800000,0.7376
1297987200000,0.7339
1298246400000,0.7317
1298332800000,0.7318
1298419200000,0.7284
1298505600000,0.7262000000000001
1298592000000,0.7267
1298851200000,0.723
1298937600000,0.7234
1299024000000,0.7243
1299110400000,0.7221000000000001
1299196800000,0.7166
1299456000000,0.713
1299542400000,0.7196
1299628800000,0.7181000000000001
1299715200000,0.7238
1299801600000,0.7262000000000001
1300060800000,0.717
1300147200000,0.7204
1300233600000,0.7169
1300320000000,0.7142000000000001
1300406400000,0.7078
1300665600000,0.7046
1300752000000,0.7038
1300838400000,0.7075
1300924800000,0.7079000000000001
1301011200000,0.7086
1301270400000,0.7128
1301356800000,0.711
1301443200000,0.7098
1301529600000,0.704
1301616000000,0.7073
1301875200000,0.7023
1301961600000,0.706
1302048000000,0.6994
1302134400000,0.7002
1302220800000,0.6945
1302480000000,0.6929000000000001
1302566400000,0.6912
1302652800000,0.6901
1302739200000,0.6945
1302825600000,0.6921
1303084800000,0.7006
1303171200000,0.6993
1303257600000,0.6890000000000001
1303344000000,0.6858000000000001
1303430400000,0.6858000000000001
1303689600000,0.6858000000000001
1303776000000,0.6842
1303862400000,0.6819000000000001
1303948800000,0.676
1304035200000,0.673
1304294400000,0.6741
1304380800000,0.6767000000000001
1304467200000,0.6721
1304553600000,0.6751
1304640000000,0.6897
1304899200000,0.6947
1304985600000,0.6966
1305072000000,0.6966
1305158400000,0.7067
1305244800000,0.7004
1305504000000,0.7072
1305590400000,0.7058
1305676800000,0.7030000000000001
1305763200000,0.7011000000000001
1305849600000,0.7025
1306108800000,0.7134
1306195200000,0.7099000000000001
1306281600000,0.7109000000000001
1306368000000,0.7059000000000001
1306454400000,0.7011000000000001
1306713600000,0.7008
1306800000000,0.6953
1306886400000,0.6942
1306972800000,0.6917
1307059200000,0.6903
1307318400000,0.6852
