unique_id,ds,y
AP-AP,2023-10-03 04:00:00+00:00,4321.196
AP-AP,2023-10-03 05:00:00+00:00,4144.054
AP-AP,2023-10-03 06:00:00+00:00,4032.636
AP-AP,2023-10-03 07:00:00+00:00,4008.456
AP-AP,2023-10-03 08:00:00+00:00,4050.021
AP-AP,2023-10-03 09:00:00+00:00,4246.11
AP-AP,2023-10-03 10:00:00+00:00,4623.268
AP-AP,2023-10-03 11:00:00+00:00,4851.145
AP-AP,2023-10-03 12:00:00+00:00,4914.288
AP-AP,2023-10-03 13:00:00+00:00,5009.041
AP-AP,2023-10-03 14:00:00+00:00,5177.706
AP-AP,2023-10-03 15:00:00+00:00,5363.245
AP-AP,2023-10-03 16:00:00+00:00,5591.565
AP-AP,2023-10-03 17:00:00+00:00,5840.011
AP-AP,2023-10-03 18:00:00+00:00,5988.617
AP-AP,2023-10-03 19:00:00+00:00,6167.789
AP-AP,2023-10-03 20:00:00+00:00,6325.308
AP-AP,2023-10-03 21:00:00+00:00,6360.89
AP-AP,2023-10-03 22:00:00+00:00,6185.706
AP-AP,2023-10-03 23:00:00+00:00,6077.382
AP-AP,2023-10-04 00:00:00+00:00,5829.631
AP-AP,2023-10-04 01:00:00+00:00,5474.386
AP-AP,2023-10-04 02:00:00+00:00,5092.644
AP-AP,2023-10-04 03:00:00+00:00,4652.986
AP-AP,2023-10-04 04:00:00+00:00,4372.37
AP-AP,2023-10-04 05:00:00+00:00,4184.679
AP-AP,2023-10-04 06:00:00+00:00,4072.063
AP-AP,2023-10-04 07:00:00+00:00,4034.267
AP-AP,2023-10-04 08:00:00+00:00,4109.032
AP-AP,2023-10-04 09:00:00+00:00,4305.806
AP-AP,2023-10-04 10:00:00+00:00,4654.126
AP-AP,2023-10-04 11:00:00+00:00,4823.812
AP-AP,2023-10-04 12:00:00+00:00,4951.595
AP-AP,2023-10-04 13:00:00+00:00,5023.82
AP-AP,2023-10-04 14:00:00+00:00,5188.15
AP-AP,2023-10-04 15:00:00+00:00,5394.846
AP-AP,2023-10-04 16:00:00+00:00,5633.476
AP-AP,2023-10-04 17:00:00+00:00,5851.584
AP-AP,2023-10-04 18:00:00+00:00,6028.929
AP-AP,2023-10-04 19:00:00+00:00,6201.224
AP-AP,2023-10-04 20:00:00+00:00,6329.088
AP-AP,2023-10-04 21:00:00+00:00,6307.647
AP-AP,2023-10-04 22:00:00+00:00,6118.84
AP-AP,2023-10-04 23:00:00+00:00,6006.934
AP-AP,2023-10-05 00:00:00+00:00,5729.996
AP-AP,2023-10-05 01:00:00+00:00,5359.151
AP-AP,2023-10-05 02:00:00+00:00,4950.591
AP-AP,2023-10-05 03:00:00+00:00,4578.93
AP-AP,2023-10-05 04:00:00+00:00,4320.027
AP-AP,2023-10-05 05:00:00+00:00,4123.742
AP-AP,2023-10-05 06:00:00+00:00,4016.269
AP-AP,2023-10-05 07:00:00+00:00,3965.982
AP-AP,2023-10-05 08:00:00+00:00,4018.367
AP-AP,2023-10-05 09:00:00+00:00,4207.978
AP-AP,2023-10-05 10:00:00+00:00,4610.776
AP-AP,2023-10-05 11:00:00+00:00,4780.582
AP-AP,2023-10-05 12:00:00+00:00,4862.366
AP-AP,2023-10-05 13:00:00+00:00,4951.07
AP-AP,2023-10-05 14:00:00+00:00,5063.082
AP-AP,2023-10-05 15:00:00+00:00,5206.18
AP-AP,2023-10-05 16:00:00+00:00,5393.607
AP-AP,2023-10-05 17:00:00+00:00,5593.092
AP-AP,2023-10-05 18:00:00+00:00,5674.019
AP-AP,2023-10-05 19:00:00+00:00,5771.212
AP-AP,2023-10-05 20:00:00+00:00,5860.863
AP-AP,2023-10-05 21:00:00+00:00,5825.299
AP-AP,2023-10-05 22:00:00+00:00,5741.233
AP-AP,2023-10-05 23:00:00+00:00,5788.03
AP-AP,2023-10-06 00:00:00+00:00,5621.072
AP-AP,2023-10-06 01:00:00+00:00,5370.759
AP-AP,2023-10-06 02:00:00+00:00,5012.923
AP-AP,2023-10-06 03:00:00+00:00,4657.229
AP-AP,2023-10-06 04:00:00+00:00,4375.837
AP-AP,2023-10-06 05:00:00+00:00,4196.929
AP-AP,2023-10-06 06:00:00+00:00,4109.854
AP-AP,2023-10-06 07:00:00+00:00,4097.785
AP-AP,2023-10-06 08:00:00+00:00,4140.563
AP-AP,2023-10-06 09:00:00+00:00,4320.966
AP-AP,2023-10-06 10:00:00+00:00,4700.89
AP-AP,2023-10-06 11:00:00+00:00,4930.18
AP-AP,2023-10-06 12:00:00+00:00,5049.755
AP-AP,2023-10-06 13:00:00+00:00,5126.914
AP-AP,2023-10-06 14:00:00+00:00,5177.565
AP-AP,2023-10-06 15:00:00+00:00,5222.389
AP-AP,2023-10-06 16:00:00+00:00,5248.662
AP-AP,2023-10-06 17:00:00+00:00,5319.811
AP-AP,2023-10-06 18:00:00+00:00,5376.26
AP-AP,2023-10-06 19:00:00+00:00,5412.776
AP-AP,2023-10-06 20:00:00+00:00,5446.417
AP-AP,2023-10-06 21:00:00+00:00,5419.075
AP-AP,2023-10-06 22:00:00+00:00,5331.612
AP-AP,2023-10-06 23:00:00+00:00,5319.622
AP-AP,2023-10-07 00:00:00+00:00,5174.722
AP-AP,2023-10-07 01:00:00+00:00,4982.092
AP-AP,2023-10-07 02:00:00+00:00,4713.128
AP-AP,2023-10-07 03:00:00+00:00,4405.696
AP-AP,2023-10-07 04:00:00+00:00,4176.443
AP-AP,2023-10-07 05:00:00+00:00,4014.991
AP-AP,2023-10-07 06:00:00+00:00,3931.159
AP-AP,2023-10-07 07:00:00+00:00,3840.562
AP-AP,2023-10-07 08:00:00+00:00,3833.04
AP-AP,2023-10-07 09:00:00+00:00,3862.126
AP-AP,2023-10-07 10:00:00+00:00,3976.37
AP-AP,2023-10-07 11:00:00+00:00,4129.088
AP-AP,2023-10-07 12:00:00+00:00,4283.351
AP-AP,2023-10-07 13:00:00+00:00,4433.726
AP-AP,2023-10-07 14:00:00+00:00,4484.383
AP-AP,2023-10-07 15:00:00+00:00,4481.87
AP-AP,2023-10-07 16:00:00+00:00,4420.191
AP-AP,2023-10-07 17:00:00+00:00,4379.563
AP-AP,2023-10-07 18:00:00+00:00,4352.001
AP-AP,2023-10-07 19:00:00+00:00,4363.966
AP-AP,2023-10-07 20:00:00+00:00,4434.733
AP-AP,2023-10-07 21:00:00+00:00,4477.848
AP-AP,2023-10-07 22:00:00+00:00,4544.016
AP-AP,2023-10-07 23:00:00+00:00,4652.011
AP-AP,2023-10-08 00:00:00+00:00,4590.996
AP-AP,2023-10-08 01:00:00+00:00,4483.101
AP-AP,2023-10-08 02:00:00+00:00,4280.074
AP-AP,2023-10-08 03:00:00+00:00,4090.349
AP-AP,2023-10-08 04:00:00+00:00,3959.537
AP-AP,2023-10-08 05:00:00+00:00,3848.665
AP-AP,2023-10-08 06:00:00+00:00,3803.185
AP-AP,2023-10-08 07:00:00+00:00,3759.392
AP-AP,2023-10-08 08:00:00+00:00,3763.283
AP-AP,2023-10-08 09:00:00+00:00,3828.857
AP-AP,2023-10-08 10:00:00+00:00,3972.431
AP-AP,2023-10-08 11:00:00+00:00,4140.954
AP-AP,2023-10-08 12:00:00+00:00,4330.914
AP-AP,2023-10-08 13:00:00+00:00,4434.521
AP-AP,2023-10-08 14:00:00+00:00,4474.06
AP-AP,2023-10-08 15:00:00+00:00,4458.734
AP-AP,2023-10-08 16:00:00+00:00,4471.672
AP-AP,2023-10-08 17:00:00+00:00,4422.472
AP-AP,2023-10-08 18:00:00+00:00,4400.448
AP-AP,2023-10-08 19:00:00+00:00,4406.882
AP-AP,2023-10-08 20:00:00+00:00,4539.305
AP-AP,2023-10-08 21:00:00+00:00,4641.951
AP-AP,2023-10-08 22:00:00+00:00,4806.89
AP-AP,2023-10-08 23:00:00+00:00,4961.791
AP-AP,2023-10-09 00:00:00+00:00,4864.614
AP-AP,2023-10-09 01:00:00+00:00,4699.259
AP-AP,2023-10-09 02:00:00+00:00,4493.948
AP-AP,2023-10-09 03:00:00+00:00,4329.389
AP-AP,2023-10-09 04:00:00+00:00,4209.115
AP-AP,2023-10-09 05:00:00+00:00,4141.772
AP-AP,2023-10-09 06:00:00+00:00,4104.563
AP-AP,2023-10-09 07:00:00+00:00,4118.014
AP-AP,2023-10-09 08:00:00+00:00,4243.775
AP-AP,2023-10-09 09:00:00+00:00,4504.623
AP-AP,2023-10-09 10:00:00+00:00,4875.642
AP-AP,2023-10-09 11:00:00+00:00,5118.506
AP-AP,2023-10-09 12:00:00+00:00,5234.563
AP-AP,2023-10-09 13:00:00+00:00,5224.02
AP-AP,2023-10-09 14:00:00+00:00,5190.174
AP-AP,2023-10-09 15:00:00+00:00,5181.578
AP-AP,2023-10-09 16:00:00+00:00,5094.285
AP-AP,2023-10-09 17:00:00+00:00,5060.377
AP-AP,2023-10-09 18:00:00+00:00,4976.817
AP-AP,2023-10-09 19:00:00+00:00,5020.382
AP-AP,2023-10-09 20:00:00+00:00,5071.913
AP-AP,2023-10-09 21:00:00+00:00,5158.532
AP-AP,2023-10-09 22:00:00+00:00,5236.016
AP-AP,2023-10-09 23:00:00+00:00,5373.598
AP-AP,2023-10-10 00:00:00+00:00,5246.513
AP-AP,2023-10-10 01:00:00+00:00,5029.409
AP-AP,2023-10-10 02:00:00+00:00,4751.743
AP-AP,2023-10-10 03:00:00+00:00,4566.46
AP-AP,2023-10-10 04:00:00+00:00,4393.521
AP-AP,2023-10-10 05:00:00+00:00,4309.14
AP-AP,2023-10-10 06:00:00+00:00,4263.62
AP-AP,2023-10-10 07:00:00+00:00,4234.514
AP-AP,2023-10-10 08:00:00+00:00,4351.923
AP-AP,2023-10-10 09:00:00+00:00,4611.175
AP-AP,2023-10-10 10:00:00+00:00,5068.605
AP-AP,2023-10-10 11:00:00+00:00,5246.318
AP-AP,2023-10-10 12:00:00+00:00,5248.42
AP-AP,2023-10-10 13:00:00+00:00,5096.298
AP-AP,2023-10-10 14:00:00+00:00,4996.591
AP-AP,2023-10-10 15:00:00+00:00,4953.029
AP-AP,2023-10-10 16:00:00+00:00,4951.253
AP-AP,2023-10-10 17:00:00+00:00,4930.186
AP-AP,2023-10-10 18:00:00+00:00,4873.675
AP-AP,2023-10-10 19:00:00+00:00,4841.838
AP-AP,2023-10-10 20:00:00+00:00,4886.955
AP-AP,2023-10-10 21:00:00+00:00,4942.267
AP-AP,2023-10-10 22:00:00+00:00,5079.158
AP-AP,2023-10-10 23:00:00+00:00,5227.898
AP-AP,2023-10-11 00:00:00+00:00,5165.577
AP-AP,2023-10-11 01:00:00+00:00,4986.644
AP-AP,2023-10-11 02:00:00+00:00,4700.005
AP-AP,2023-10-11 03:00:00+00:00,4514.54
AP-AP,2023-10-11 04:00:00+00:00,4340.123
AP-AP,2023-10-11 05:00:00+00:00,4275.584
AP-AP,2023-10-11 06:00:00+00:00,4255.088
AP-AP,2023-10-11 07:00:00+00:00,4301.795
AP-AP,2023-10-11 08:00:00+00:00,4398.868
AP-AP,2023-10-11 09:00:00+00:00,4688.296
AP-AP,2023-10-11 10:00:00+00:00,5112.56
AP-AP,2023-10-11 11:00:00+00:00,5344.859
AP-AP,2023-10-11 12:00:00+00:00,5371.021
AP-AP,2023-10-11 13:00:00+00:00,5191.359
AP-AP,2023-10-11 14:00:00+00:00,5117.065
AP-AP,2023-10-11 15:00:00+00:00,5006.583
AP-AP,2023-10-11 16:00:00+00:00,4929.669
AP-AP,2023-10-11 17:00:00+00:00,4910.2
AP-AP,2023-10-11 18:00:00+00:00,4877.956
AP-AP,2023-10-11 19:00:00+00:00,4847.285
AP-AP,2023-10-11 20:00:00+00:00,4941.384
AP-AP,2023-10-11 21:00:00+00:00,5001.043
AP-AP,2023-10-11 22:00:00+00:00,5058.057
AP-AP,2023-10-11 23:00:00+00:00,5225.226
AP-AP,2023-10-12 00:00:00+00:00,5169.124
AP-AP,2023-10-12 01:00:00+00:00,4984.576
AP-AP,2023-10-12 02:00:00+00:00,4723.866
AP-AP,2023-10-12 03:00:00+00:00,4475.903
AP-AP,2023-10-12 04:00:00+00:00,4347.942
AP-AP,2023-10-12 05:00:00+00:00,4238.89
AP-AP,2023-10-12 06:00:00+00:00,4201.402
AP-AP,2023-10-12 07:00:00+00:00,4220.408
AP-AP,2023-10-12 08:00:00+00:00,4281.131
AP-AP,2023-10-12 09:00:00+00:00,4519.697
AP-AP,2023-10-12 10:00:00+00:00,4943.537
AP-AP,2023-10-12 11:00:00+00:00,5129.558
AP-AP,2023-10-12 12:00:00+00:00,5119.174
AP-AP,2023-10-12 13:00:00+00:00,5066.53
AP-AP,2023-10-12 14:00:00+00:00,4983.099
AP-AP,2023-10-12 15:00:00+00:00,4922.147
AP-AP,2023-10-12 16:00:00+00:00,4925.798
AP-AP,2023-10-12 17:00:00+00:00,4909.919
AP-AP,2023-10-12 18:00:00+00:00,4909.468
AP-AP,2023-10-12 19:00:00+00:00,4918.624
AP-AP,2023-10-12 20:00:00+00:00,5002.703
AP-AP,2023-10-12 21:00:00+00:00,5051.382
AP-AP,2023-10-12 22:00:00+00:00,5118.75
AP-AP,2023-10-12 23:00:00+00:00,5237.539
AP-AP,2023-10-13 00:00:00+00:00,5140.751
AP-AP,2023-10-13 01:00:00+00:00,4927.806
AP-AP,2023-10-13 02:00:00+00:00,4619.117
AP-AP,2023-10-13 03:00:00+00:00,4387.297
AP-AP,2023-10-13 04:00:00+00:00,4206.06
AP-AP,2023-10-13 05:00:00+00:00,4071.928
AP-AP,2023-10-13 06:00:00+00:00,4037.418
AP-AP,2023-10-13 07:00:00+00:00,4037.474
AP-AP,2023-10-13 08:00:00+00:00,4118.428
AP-AP,2023-10-13 09:00:00+00:00,4326.303
AP-AP,2023-10-13 10:00:00+00:00,4707.342
AP-AP,2023-10-13 11:00:00+00:00,4948.124
AP-AP,2023-10-13 12:00:00+00:00,4988.368
AP-AP,2023-10-13 13:00:00+00:00,4949.942
AP-AP,2023-10-13 14:00:00+00:00,4887.14
AP-AP,2023-10-13 15:00:00+00:00,4853.279
AP-AP,2023-10-13 16:00:00+00:00,4834.811
AP-AP,2023-10-13 17:00:00+00:00,4830.34
AP-AP,2023-10-13 18:00:00+00:00,4802.979
AP-AP,2023-10-13 19:00:00+00:00,4824.12
AP-AP,2023-10-13 20:00:00+00:00,4859.805
AP-AP,2023-10-13 21:00:00+00:00,4905.487
AP-AP,2023-10-13 22:00:00+00:00,4907.516
AP-AP,2023-10-13 23:00:00+00:00,4943.214
AP-AP,2023-10-14 00:00:00+00:00,4826.799
AP-AP,2023-10-14 01:00:00+00:00,4674.169
AP-AP,2023-10-14 02:00:00+00:00,4444.88
AP-AP,2023-10-14 03:00:00+00:00,4273.792
AP-AP,2023-10-14 04:00:00+00:00,4061.203
AP-AP,2023-10-14 05:00:00+00:00,3970.803
AP-AP,2023-10-14 06:00:00+00:00,3906.04
AP-AP,2023-10-14 07:00:00+00:00,3887.918
AP-AP,2023-10-14 08:00:00+00:00,3882.639
AP-AP,2023-10-14 09:00:00+00:00,3978.14
AP-AP,2023-10-14 10:00:00+00:00,4111.387
AP-AP,2023-10-14 11:00:00+00:00,4312.46
AP-AP,2023-10-14 12:00:00+00:00,4518.554
AP-AP,2023-10-14 13:00:00+00:00,4695.108
AP-AP,2023-10-14 14:00:00+00:00,4831.393
AP-AP,2023-10-14 15:00:00+00:00,4867.728
AP-AP,2023-10-14 16:00:00+00:00,4867.491
AP-AP,2023-10-14 17:00:00+00:00,4844.571
AP-AP,2023-10-14 18:00:00+00:00,4800.076
AP-AP,2023-10-14 19:00:00+00:00,4780.0
AP-AP,2023-10-14 20:00:00+00:00,4811.898
AP-AP,2023-10-14 21:00:00+00:00,4873.745
AP-AP,2023-10-14 22:00:00+00:00,4895.698
AP-AP,2023-10-14 23:00:00+00:00,4918.478
AP-AP,2023-10-15 00:00:00+00:00,4830.431
AP-AP,2023-10-15 01:00:00+00:00,4673.663
AP-AP,2023-10-15 02:00:00+00:00,4492.867
AP-AP,2023-10-15 03:00:00+00:00,4312.242
AP-AP,2023-10-15 04:00:00+00:00,4127.342
AP-AP,2023-10-15 05:00:00+00:00,4027.809
AP-AP,2023-10-15 06:00:00+00:00,3972.107
AP-AP,2023-10-15 07:00:00+00:00,3945.934
AP-AP,2023-10-15 08:00:00+00:00,3951.174
AP-AP,2023-10-15 09:00:00+00:00,4019.077
AP-AP,2023-10-15 10:00:00+00:00,4161.646
AP-AP,2023-10-15 11:00:00+00:00,4356.407
AP-AP,2023-10-15 12:00:00+00:00,4527.622
AP-AP,2023-10-15 13:00:00+00:00,4593.221
AP-AP,2023-10-15 14:00:00+00:00,4625.343
AP-AP,2023-10-15 15:00:00+00:00,4631.966
AP-AP,2023-10-15 16:00:00+00:00,4629.717
AP-AP,2023-10-15 17:00:00+00:00,4566.776
AP-AP,2023-10-15 18:00:00+00:00,4519.2
AP-AP,2023-10-15 19:00:00+00:00,4515.73
AP-AP,2023-10-15 20:00:00+00:00,4550.948
AP-AP,2023-10-15 21:00:00+00:00,4685.029
AP-AP,2023-10-15 22:00:00+00:00,4872.532
AP-AP,2023-10-15 23:00:00+00:00,5025.924
AP-AP,2023-10-16 00:00:00+00:00,5001.742
AP-AP,2023-10-16 01:00:00+00:00,4840.562
AP-AP,2023-10-16 02:00:00+00:00,4623.04
AP-AP,2023-10-16 03:00:00+00:00,4426.993
AP-AP,2023-10-16 04:00:00+00:00,4298.652
AP-AP,2023-10-16 05:00:00+00:00,4225.305
AP-AP,2023-10-16 06:00:00+00:00,4212.035
AP-AP,2023-10-16 07:00:00+00:00,4231.724
AP-AP,2023-10-16 08:00:00+00:00,4345.168
AP-AP,2023-10-16 09:00:00+00:00,4585.724
AP-AP,2023-10-16 10:00:00+00:00,5014.43
AP-AP,2023-10-16 11:00:00+00:00,5247.483
AP-AP,2023-10-16 12:00:00+00:00,5291.901
AP-AP,2023-10-16 13:00:00+00:00,5268.428
AP-AP,2023-10-16 14:00:00+00:00,5251.25
AP-AP,2023-10-16 15:00:00+00:00,5217.917
AP-AP,2023-10-16 16:00:00+00:00,5197.028
AP-AP,2023-10-16 17:00:00+00:00,5146.405
AP-AP,2023-10-16 18:00:00+00:00,5059.611
AP-AP,2023-10-16 19:00:00+00:00,5058.446
AP-AP,2023-10-16 20:00:00+00:00,5109.443
AP-AP,2023-10-16 21:00:00+00:00,5185.418
AP-AP,2023-10-16 22:00:00+00:00,5330.766
AP-AP,2023-10-16 23:00:00+00:00,5481.247
AP-AP,2023-10-17 00:00:00+00:00,5334.331
AP-AP,2023-10-17 01:00:00+00:00,5118.565
AP-AP,2023-10-17 02:00:00+00:00,4845.604
AP-AP,2023-10-17 03:00:00+00:00,4627.744
AP-AP,2023-10-17 04:00:00+00:00,4447.703
AP-AP,2023-10-17 05:00:00+00:00,4321.085
AP-AP,2023-10-17 06:00:00+00:00,4311.739
AP-AP,2023-10-17 07:00:00+00:00,4295.862
AP-AP,2023-10-17 08:00:00+00:00,4393.761
AP-AP,2023-10-17 09:00:00+00:00,4616.079
AP-AP,2023-10-17 10:00:00+00:00,4985.195
AP-AP,2023-10-17 11:00:00+00:00,5233.777
AP-AP,2023-10-17 12:00:00+00:00,5243.261
AP-AP,2023-10-17 13:00:00+00:00,5170.722
AP-AP,2023-10-17 14:00:00+00:00,5162.011
AP-AP,2023-10-17 15:00:00+00:00,5231.903
AP-AP,2023-10-17 16:00:00+00:00,5213.564
AP-AP,2023-10-17 17:00:00+00:00,5197.634
AP-AP,2023-10-17 18:00:00+00:00,5155.772
AP-AP,2023-10-17 19:00:00+00:00,5115.208
AP-AP,2023-10-17 20:00:00+00:00,5183.261
AP-AP,2023-10-17 21:00:00+00:00,5272.284
AP-AP,2023-10-17 22:00:00+00:00,5345.124
AP-AP,2023-10-17 23:00:00+00:00,5416.771
AP-AP,2023-10-18 00:00:00+00:00,5317.127
AP-AP,2023-10-18 01:00:00+00:00,5119.415
AP-AP,2023-10-18 02:00:00+00:00,4836.95
AP-AP,2023-10-18 03:00:00+00:00,4577.24
AP-AP,2023-10-18 04:00:00+00:00,4398.637
AP-AP,2023-10-18 05:00:00+00:00,4366.029
AP-AP,2023-10-18 06:00:00+00:00,4315.187
AP-AP,2023-10-18 07:00:00+00:00,4335.18
AP-AP,2023-10-18 08:00:00+00:00,4427.454
AP-AP,2023-10-18 09:00:00+00:00,4645.104
AP-AP,2023-10-18 10:00:00+00:00,5080.755
AP-AP,2023-10-18 11:00:00+00:00,5291.198
AP-AP,2023-10-18 12:00:00+00:00,5338.83
AP-AP,2023-10-18 13:00:00+00:00,5292.441
AP-AP,2023-10-18 14:00:00+00:00,5259.098
AP-AP,2023-10-18 15:00:00+00:00,5185.995
AP-AP,2023-10-18 16:00:00+00:00,5112.143
AP-AP,2023-10-18 17:00:00+00:00,5085.952
AP-AP,2023-10-18 18:00:00+00:00,5096.544
AP-AP,2023-10-18 19:00:00+00:00,4986.527
AP-AP,2023-10-18 20:00:00+00:00,5011.789
AP-AP,2023-10-18 21:00:00+00:00,5167.005
AP-AP,2023-10-18 22:00:00+00:00,5227.528
AP-AP,2023-10-18 23:00:00+00:00,5416.156
AP-AP,2023-10-19 00:00:00+00:00,5342.609
AP-AP,2023-10-19 01:00:00+00:00,5175.385
AP-AP,2023-10-19 02:00:00+00:00,4903.6
AP-AP,2023-10-19 03:00:00+00:00,4699.665
AP-AP,2023-10-19 04:00:00+00:00,4622.774
AP-AP,2023-10-19 05:00:00+00:00,4541.533
AP-AP,2023-10-19 06:00:00+00:00,4496.031
AP-AP,2023-10-19 07:00:00+00:00,4574.545
AP-AP,2023-10-19 08:00:00+00:00,4644.045
AP-AP,2023-10-19 09:00:00+00:00,4912.471
AP-AP,2023-10-19 10:00:00+00:00,5355.964
AP-AP,2023-10-19 11:00:00+00:00,5612.665
AP-AP,2023-10-19 12:00:00+00:00,5577.725
AP-AP,2023-10-19 13:00:00+00:00,5419.671
AP-AP,2023-10-19 14:00:00+00:00,5343.306
AP-AP,2023-10-19 15:00:00+00:00,5234.348
AP-AP,2023-10-19 16:00:00+00:00,5163.47
AP-AP,2023-10-19 17:00:00+00:00,5107.156
AP-AP,2023-10-19 18:00:00+00:00,4959.306
AP-AP,2023-10-19 19:00:00+00:00,4931.485
AP-AP,2023-10-19 20:00:00+00:00,4961.268
AP-AP,2023-10-19 21:00:00+00:00,5027.757
AP-AP,2023-10-19 22:00:00+00:00,5171.584
AP-AP,2023-10-19 23:00:00+00:00,5271.965
AP-AP,2023-10-20 00:00:00+00:00,5201.567
AP-AP,2023-10-20 01:00:00+00:00,4986.898
AP-AP,2023-10-20 02:00:00+00:00,4715.411
AP-AP,2023-10-20 03:00:00+00:00,4490.156
AP-AP,2023-10-20 04:00:00+00:00,4297.344
AP-AP,2023-10-20 05:00:00+00:00,4164.412
AP-AP,2023-10-20 06:00:00+00:00,4138.257
AP-AP,2023-10-20 07:00:00+00:00,4128.591
AP-AP,2023-10-20 08:00:00+00:00,4203.757
AP-AP,2023-10-20 09:00:00+00:00,4401.159
AP-AP,2023-10-20 10:00:00+00:00,4783.31
AP-AP,2023-10-20 11:00:00+00:00,5033.984
AP-AP,2023-10-20 12:00:00+00:00,5134.314
AP-AP,2023-10-20 13:00:00+00:00,5179.364
AP-AP,2023-10-20 14:00:00+00:00,5191.136
AP-AP,2023-10-20 15:00:00+00:00,5169.726
AP-AP,2023-10-20 16:00:00+00:00,5178.621
AP-AP,2023-10-20 17:00:00+00:00,5170.276
AP-AP,2023-10-20 18:00:00+00:00,5103.318
AP-AP,2023-10-20 19:00:00+00:00,5031.692
AP-AP,2023-10-20 20:00:00+00:00,5003.307
AP-AP,2023-10-20 21:00:00+00:00,5029.666
AP-AP,2023-10-20 22:00:00+00:00,5113.442
AP-AP,2023-10-20 23:00:00+00:00,5088.357
AP-AP,2023-10-21 00:00:00+00:00,4990.692
AP-AP,2023-10-21 01:00:00+00:00,4855.769
AP-AP,2023-10-21 02:00:00+00:00,4632.639
AP-AP,2023-10-21 03:00:00+00:00,4411.062
AP-AP,2023-10-21 04:00:00+00:00,4242.28
AP-AP,2023-10-21 05:00:00+00:00,4128.562
AP-AP,2023-10-21 06:00:00+00:00,4069.763
AP-AP,2023-10-21 07:00:00+00:00,4046.153
AP-AP,2023-10-21 08:00:00+00:00,4047.095
AP-AP,2023-10-21 09:00:00+00:00,4136.904
AP-AP,2023-10-21 10:00:00+00:00,4289.278
AP-AP,2023-10-21 11:00:00+00:00,4485.106
AP-AP,2023-10-21 12:00:00+00:00,4622.495
AP-AP,2023-10-21 13:00:00+00:00,4730.391
AP-AP,2023-10-21 14:00:00+00:00,4792.94
AP-AP,2023-10-21 15:00:00+00:00,4787.278
AP-AP,2023-10-21 16:00:00+00:00,4795.649
AP-AP,2023-10-21 17:00:00+00:00,4694.766
AP-AP,2023-10-21 18:00:00+00:00,4632.895
AP-AP,2023-10-21 19:00:00+00:00,4609.85
AP-AP,2023-10-21 20:00:00+00:00,4642.772
AP-AP,2023-10-21 21:00:00+00:00,4722.555
AP-AP,2023-10-21 22:00:00+00:00,4854.902
